posteam,yardline_100,game_date,game_seconds_remaining,down,ydstogo,score_differential,fourth_down_converted,fourth_down_failed,field_goal_attempt,punt_attempt
DAL,23.0,2011-09-26,3037.0,4.0,8.0,-3.0,0.0,0.0,1.0,0.0
WAS,75.0,2011-09-26,2916.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
WAS,9.0,2011-09-26,2725.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0
DAL,76.0,2011-09-26,2676.0,4.0,6.0,-3.0,0.0,0.0,0.0,1.0
DAL,9.0,2011-09-26,2545.0,4.0,1.0,-3.0,0.0,0.0,1.0,0.0
WAS,61.0,2011-09-26,2449.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0
DAL,85.0,2011-09-26,2398.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
WAS,18.0,2011-09-26,2190.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0
DAL,14.0,2011-09-26,1950.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
WAS,32.0,2011-09-26,1804.0,4.0,10.0,-3.0,0.0,0.0,1.0,0.0
DAL,23.0,2011-09-26,923.0,4.0,7.0,-7.0,0.0,0.0,1.0,0.0
WAS,75.0,2011-09-26,886.0,4.0,10.0,4.0,0.0,0.0,0.0,1.0
DAL,41.0,2011-09-26,790.0,4.0,7.0,-4.0,0.0,0.0,0.0,1.0
WAS,72.0,2011-09-26,695.0,4.0,7.0,4.0,0.0,0.0,0.0,1.0
DAL,5.0,2011-09-26,421.0,4.0,5.0,-4.0,0.0,0.0,1.0,0.0
WAS,51.0,2011-09-26,230.0,4.0,17.0,1.0,0.0,0.0,0.0,1.0
DAL,22.0,2011-09-26,112.0,4.0,7.0,-1.0,0.0,0.0,1.0,0.0
BUF,64.0,2011-10-02,3466.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
CIN,45.0,2011-10-02,3340.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
BUF,88.0,2011-10-02,3245.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
CIN,53.0,2011-10-02,3195.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0
BUF,80.0,2011-10-02,3134.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
CIN,13.0,2011-10-02,2826.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0
BUF,24.0,2011-10-02,2617.0,4.0,3.0,-3.0,0.0,0.0,1.0,0.0
CIN,76.0,2011-10-02,2538.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
BUF,61.0,2011-10-02,2454.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
CIN,61.0,2011-10-02,2146.0,4.0,18.0,0.0,0.0,0.0,0.0,1.0
BUF,85.0,2011-10-02,2026.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
CIN,2.0,2011-10-02,1587.0,4.0,2.0,-13.0,0.0,0.0,1.0,0.0
BUF,82.0,2011-10-02,1472.0,4.0,12.0,10.0,0.0,0.0,0.0,1.0
BUF,5.0,2011-10-02,686.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0
CIN,72.0,2011-10-02,601.0,4.0,8.0,-6.0,0.0,0.0,0.0,1.0
BUF,53.0,2011-10-02,518.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0
BUF,63.0,2011-10-02,119.0,4.0,5.0,-1.0,0.0,0.0,0.0,1.0
CLE,39.0,2011-10-02,3326.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0
TEN,95.0,2011-10-02,3262.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
CLE,31.0,2011-10-02,3114.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0
CLE,33.0,2011-10-02,2661.0,4.0,16.0,-4.0,0.0,0.0,1.0,0.0
CLE,41.0,2011-10-02,2413.0,4.0,5.0,-8.0,0.0,0.0,0.0,1.0
TEN,87.0,2011-10-02,2305.0,4.0,4.0,8.0,0.0,0.0,0.0,1.0
CLE,41.0,2011-10-02,2168.0,4.0,1.0,-8.0,0.0,1.0,0.0,0.0
TEN,44.0,2011-10-02,1987.0,4.0,6.0,8.0,0.0,0.0,0.0,1.0
CLE,53.0,2011-10-02,1904.0,4.0,12.0,-8.0,0.0,0.0,0.0,1.0
TEN,72.0,2011-10-02,1718.0,4.0,2.0,15.0,0.0,0.0,0.0,1.0
CLE,79.0,2011-10-02,1615.0,4.0,1.0,-15.0,0.0,0.0,0.0,1.0
TEN,21.0,2011-10-02,1308.0,4.0,11.0,15.0,0.0,0.0,1.0,0.0
CLE,16.0,2011-10-02,802.0,4.0,2.0,-24.0,1.0,0.0,0.0,0.0
CLE,10.0,2011-10-02,716.0,4.0,9.0,-24.0,1.0,0.0,0.0,0.0
CLE,61.0,2011-10-02,515.0,4.0,9.0,-17.0,0.0,1.0,0.0,0.0
TEN,41.0,2011-10-02,417.0,4.0,12.0,17.0,0.0,0.0,0.0,1.0
CLE,36.0,2011-10-02,234.0,4.0,6.0,-17.0,0.0,1.0,0.0,0.0
TEN,46.0,2011-10-02,115.0,4.0,6.0,17.0,0.0,0.0,0.0,1.0
MIN,75.0,2011-10-02,3508.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
KC,22.0,2011-10-02,3141.0,4.0,21.0,0.0,0.0,0.0,1.0,0.0
KC,60.0,2011-10-02,2626.0,4.0,4.0,-4.0,0.0,0.0,0.0,1.0
MIN,37.0,2011-10-02,2457.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0
KC,6.0,2011-10-02,2118.0,4.0,6.0,-4.0,0.0,0.0,1.0,0.0
MIN,58.0,2011-10-02,1952.0,4.0,8.0,1.0,0.0,0.0,0.0,1.0
KC,33.0,2011-10-02,1801.0,4.0,10.0,-1.0,0.0,0.0,1.0,0.0
KC,71.0,2011-10-02,1694.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0
MIN,15.0,2011-10-02,1458.0,4.0,4.0,-2.0,0.0,0.0,1.0,0.0
KC,36.0,2011-10-02,1223.0,4.0,5.0,-1.0,0.0,0.0,1.0,0.0
MIN,81.0,2011-10-02,1156.0,4.0,11.0,-2.0,0.0,0.0,0.0,1.0
KC,4.0,2011-10-02,912.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0
MIN,76.0,2011-10-02,887.0,4.0,6.0,-5.0,0.0,0.0,0.0,0.0
MIN,81.0,2011-10-02,887.0,4.0,11.0,-5.0,0.0,0.0,0.0,1.0
MIN,37.0,2011-10-02,596.0,4.0,14.0,-12.0,1.0,0.0,0.0,0.0
KC,76.0,2011-10-02,257.0,4.0,3.0,5.0,0.0,0.0,0.0,1.0
MIN,41.0,2011-10-02,101.0,4.0,10.0,-5.0,0.0,1.0,0.0,0.0
JAC,38.0,2011-10-02,3473.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0
JAC,47.0,2011-10-02,2951.0,4.0,13.0,-7.0,0.0,0.0,0.0,1.0
NO,35.0,2011-10-02,2034.0,4.0,10.0,7.0,0.0,0.0,1.0,0.0
JAC,41.0,2011-10-02,1915.0,4.0,7.0,-7.0,0.0,0.0,0.0,1.0
JAC,13.0,2011-10-02,1838.0,4.0,10.0,-7.0,0.0,0.0,1.0,0.0
NO,20.0,2011-10-02,1550.0,4.0,9.0,4.0,0.0,0.0,1.0,0.0
NO,21.0,2011-10-02,1156.0,4.0,6.0,7.0,0.0,0.0,1.0,0.0
JAC,67.0,2011-10-02,1096.0,4.0,4.0,-10.0,0.0,0.0,0.0,1.0
NO,53.0,2011-10-02,972.0,4.0,1.0,10.0,1.0,0.0,0.0,0.0
NO,2.0,2011-10-02,769.0,4.0,2.0,10.0,0.0,0.0,1.0,0.0
JAC,84.0,2011-10-02,716.0,4.0,14.0,-13.0,0.0,0.0,0.0,1.0
JAC,20.0,2011-10-02,421.0,4.0,2.0,-13.0,0.0,1.0,0.0,0.0
NO,90.0,2011-10-02,348.0,4.0,20.0,13.0,0.0,0.0,0.0,1.0
JAC,21.0,2011-10-02,209.0,4.0,11.0,-13.0,0.0,1.0,0.0,0.0
NO,32.0,2011-10-02,129.0,4.0,24.0,13.0,0.0,0.0,1.0,0.0
JAC,53.0,2011-10-02,110.0,4.0,3.0,-13.0,0.0,1.0,0.0,0.0
STL,74.0,2011-10-02,3419.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
WAS,39.0,2011-10-02,3295.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
WAS,44.0,2011-10-02,3285.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0
STL,84.0,2011-10-02,3231.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
STL,40.0,2011-10-02,2695.0,4.0,7.0,-7.0,0.0,0.0,0.0,1.0
WAS,85.0,2011-10-02,2635.0,4.0,5.0,7.0,0.0,0.0,0.0,1.0
STL,68.0,2011-10-02,2575.0,4.0,7.0,-7.0,0.0,0.0,0.0,1.0
WAS,72.0,2011-10-02,2405.0,4.0,19.0,7.0,0.0,0.0,0.0,1.0
STL,35.0,2011-10-02,2327.0,4.0,1.0,-7.0,1.0,0.0,0.0,0.0
STL,65.0,2011-10-02,1914.0,4.0,16.0,-14.0,0.0,0.0,0.0,1.0
WAS,71.0,2011-10-02,1846.0,4.0,1.0,14.0,0.0,0.0,0.0,1.0
WAS,20.0,2011-10-02,1572.0,4.0,3.0,14.0,0.0,0.0,1.0,0.0
STL,80.0,2011-10-02,1552.0,4.0,10.0,-17.0,0.0,0.0,0.0,1.0
WAS,46.0,2011-10-02,1270.0,4.0,17.0,17.0,0.0,0.0,0.0,1.0
STL,77.0,2011-10-02,1199.0,4.0,14.0,-17.0,0.0,0.0,0.0,0.0
STL,82.0,2011-10-02,1199.0,4.0,19.0,-17.0,0.0,0.0,0.0,1.0
STL,14.0,2011-10-02,613.0,4.0,14.0,-17.0,0.0,0.0,1.0,0.0
WAS,79.0,2011-10-02,523.0,4.0,3.0,14.0,0.0,0.0,0.0,1.0
STL,39.0,2011-10-02,275.0,4.0,30.0,-7.0,0.0,0.0,0.0,1.0
WAS,91.0,2011-10-02,214.0,4.0,3.0,7.0,0.0,0.0,0.0,1.0
STL,61.0,2011-10-02,136.0,4.0,13.0,-7.0,0.0,1.0,0.0,0.0
CAR,11.0,2011-10-02,3279.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0
CHI,2.0,2011-10-02,2963.0,4.0,2.0,-3.0,0.0,0.0,1.0,0.0
CAR,75.0,2011-10-02,2510.0,4.0,5.0,-6.0,0.0,0.0,0.0,1.0
CHI,53.0,2011-10-02,1963.0,4.0,13.0,5.0,0.0,0.0,0.0,1.0
CAR,21.0,2011-10-02,1811.0,4.0,1.0,-5.0,0.0,0.0,1.0,0.0
CHI,38.0,2011-10-02,1601.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0
CAR,16.0,2011-10-02,1205.0,4.0,4.0,-2.0,0.0,0.0,1.0,0.0
CHI,57.0,2011-10-02,1062.0,4.0,8.0,2.0,0.0,0.0,0.0,1.0
CAR,20.0,2011-10-02,900.0,4.0,5.0,-2.0,0.0,0.0,1.0,0.0
CAR,34.0,2011-10-02,808.0,4.0,15.0,1.0,0.0,0.0,1.0,0.0
CHI,49.0,2011-10-02,722.0,4.0,1.0,-1.0,1.0,0.0,0.0,0.0
CHI,6.0,2011-10-02,405.0,4.0,1.0,-1.0,0.0,0.0,1.0,0.0
CAR,75.0,2011-10-02,313.0,4.0,5.0,-2.0,0.0,0.0,0.0,1.0
CHI,36.0,2011-10-02,206.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0
CHI,41.0,2011-10-02,206.0,4.0,11.0,2.0,0.0,0.0,0.0,1.0
CAR,57.0,2011-10-02,115.0,4.0,10.0,-2.0,0.0,1.0,0.0,0.0
CAR,3.0,2011-10-02,4.0,4.0,1.0,-9.0,1.0,0.0,0.0,0.0
PHI,74.0,2011-10-02,3521.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
SF,26.0,2011-10-02,3386.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0
SF,61.0,2011-10-02,3163.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0
SF,19.0,2011-10-02,2666.0,4.0,11.0,-7.0,0.0,0.0,1.0,0.0
PHI,14.0,2011-10-02,2532.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0
SF,83.0,2011-10-02,2442.0,4.0,6.0,-7.0,0.0,0.0,0.0,1.0
SF,92.0,2011-10-02,2175.0,4.0,6.0,-7.0,0.0,0.0,0.0,1.0
PHI,14.0,2011-10-02,1915.0,4.0,10.0,7.0,0.0,0.0,1.0,0.0
SF,27.0,2011-10-02,1613.0,4.0,4.0,-17.0,0.0,0.0,1.0,0.0
PHI,15.0,2011-10-02,1474.0,4.0,4.0,17.0,0.0,0.0,1.0,0.0
PHI,71.0,2011-10-02,1242.0,4.0,2.0,13.0,0.0,0.0,0.0,1.0
PHI,21.0,2011-10-02,842.0,4.0,6.0,6.0,0.0,0.0,1.0,0.0
SF,68.0,2011-10-02,714.0,4.0,18.0,-6.0,0.0,0.0,0.0,1.0
PHI,15.0,2011-10-02,393.0,4.0,12.0,6.0,0.0,0.0,1.0,0.0
DET,79.0,2011-10-02,3185.0,4.0,9.0,-7.0,0.0,0.0,0.0,1.0
DAL,1.0,2011-10-02,2807.0,4.0,1.0,7.0,0.0,1.0,0.0,0.0
DET,82.0,2011-10-02,2614.0,4.0,20.0,-7.0,0.0,0.0,0.0,1.0
DET,84.0,2011-10-02,2367.0,4.0,18.0,-14.0,0.0,0.0,0.0,1.0
DAL,23.0,2011-10-02,2229.0,4.0,3.0,14.0,0.0,0.0,1.0,0.0
DET,15.0,2011-10-02,2053.0,4.0,10.0,-17.0,0.0,0.0,1.0,0.0
DAL,68.0,2011-10-02,1949.0,4.0,5.0,14.0,0.0,0.0,0.0,1.0
DET,56.0,2011-10-02,1897.0,4.0,6.0,-14.0,0.0,0.0,0.0,1.0
DET,64.0,2011-10-02,1538.0,4.0,5.0,-24.0,0.0,0.0,0.0,1.0
DAL,5.0,2011-10-02,941.0,4.0,5.0,12.0,0.0,0.0,1.0,0.0
DAL,74.0,2011-10-02,723.0,4.0,4.0,8.0,0.0,0.0,0.0,1.0
DET,50.0,2011-10-02,593.0,4.0,11.0,-8.0,0.0,0.0,0.0,1.0
DAL,93.0,2011-10-02,469.0,4.0,6.0,8.0,0.0,0.0,0.0,1.0
DET,33.0,2011-10-02,267.0,4.0,13.0,-8.0,0.0,0.0,1.0,0.0
DAL,55.0,2011-10-02,11.0,4.0,20.0,-2.0,0.0,1.0,0.0,0.0
PIT,52.0,2011-10-02,2726.0,4.0,15.0,-7.0,0.0,0.0,0.0,1.0
HOU,57.0,2011-10-02,2427.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0
PIT,85.0,2011-10-02,2303.0,4.0,1.0,-7.0,0.0,0.0,0.0,1.0
HOU,7.0,2011-10-02,1957.0,4.0,6.0,7.0,0.0,0.0,1.0,0.0
PIT,12.0,2011-10-02,1807.0,4.0,1.0,-10.0,0.0,0.0,1.0,0.0
HOU,78.0,2011-10-02,1237.0,4.0,8.0,3.0,0.0,0.0,0.0,1.0
PIT,8.0,2011-10-02,900.0,4.0,1.0,-3.0,0.0,0.0,1.0,0.0
PIT,82.0,2011-10-02,639.0,4.0,9.0,-7.0,0.0,0.0,0.0,1.0
HOU,57.0,2011-10-02,510.0,4.0,7.0,7.0,0.0,0.0,0.0,1.0
PIT,91.0,2011-10-02,339.0,4.0,27.0,-7.0,0.0,0.0,0.0,1.0
HOU,60.0,2011-10-02,229.0,4.0,6.0,7.0,0.0,0.0,0.0,1.0
PIT,45.0,2011-10-02,158.0,4.0,7.0,-7.0,0.0,1.0,0.0,0.0
HOU,46.0,2011-10-02,73.0,4.0,1.0,7.0,0.0,0.0,0.0,1.0
SEA,72.0,2011-10-02,3539.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
SEA,48.0,2011-10-02,2948.0,4.0,1.0,-7.0,0.0,0.0,0.0,0.0
SEA,53.0,2011-10-02,2939.0,4.0,6.0,-7.0,0.0,0.0,0.0,1.0
ATL,45.0,2011-10-02,2653.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0
SEA,79.0,2011-10-02,1916.0,4.0,6.0,-14.0,0.0,0.0,0.0,1.0
ATL,29.0,2011-10-02,1830.0,4.0,5.0,14.0,0.0,0.0,1.0,0.0
ATL,32.0,2011-10-02,1725.0,4.0,7.0,17.0,0.0,0.0,1.0,0.0
ATL,69.0,2011-10-02,1332.0,4.0,9.0,13.0,0.0,0.0,0.0,1.0
ATL,96.0,2011-10-02,1104.0,4.0,11.0,13.0,0.0,0.0,0.0,1.0
ATL,23.0,2011-10-02,703.0,4.0,10.0,6.0,0.0,0.0,1.0,0.0
ATL,43.0,2011-10-02,116.0,4.0,8.0,2.0,0.0,0.0,0.0,1.0
SEA,43.0,2011-10-02,13.0,4.0,8.0,-2.0,0.0,0.0,1.0,0.0
ARI,9.0,2011-10-02,3487.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
NYG,87.0,2011-10-02,3397.0,4.0,9.0,-3.0,0.0,0.0,0.0,1.0
NYG,57.0,2011-10-02,2846.0,4.0,4.0,-3.0,0.0,0.0,0.0,1.0
ARI,21.0,2011-10-02,2409.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0
ARI,9.0,2011-10-02,2281.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0
ARI,95.0,2011-10-02,1917.0,4.0,23.0,-1.0,0.0,0.0,0.0,1.0
NYG,52.0,2011-10-02,1876.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0
ARI,71.0,2011-10-02,1840.0,4.0,1.0,-1.0,0.0,0.0,0.0,1.0
NYG,65.0,2011-10-02,1395.0,4.0,2.0,-3.0,0.0,0.0,0.0,1.0
ARI,53.0,2011-10-02,1129.0,4.0,11.0,3.0,0.0,0.0,0.0,1.0
NYG,44.0,2011-10-02,516.0,4.0,14.0,-3.0,0.0,0.0,0.0,1.0
ARI,74.0,2011-10-02,201.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0
ARI,30.0,2011-10-02,56.0,4.0,2.0,-4.0,0.0,1.0,0.0,0.0
SD,85.0,2011-10-02,3493.0,4.0,15.0,0.0,0.0,0.0,0.0,1.0
SD,61.0,2011-10-02,3213.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
MIA,61.0,2011-10-02,2570.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
SD,9.0,2011-10-02,2278.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0
MIA,58.0,2011-10-02,2092.0,4.0,2.0,-3.0,0.0,0.0,0.0,1.0
SD,89.0,2011-10-02,1993.0,4.0,10.0,3.0,0.0,0.0,0.0,1.0
MIA,23.0,2011-10-02,1913.0,4.0,8.0,-3.0,0.0,0.0,1.0,0.0
MIA,75.0,2011-10-02,1745.0,4.0,4.0,-3.0,0.0,0.0,0.0,1.0
MIA,19.0,2011-10-02,1309.0,4.0,2.0,-10.0,0.0,0.0,1.0,0.0
SD,5.0,2011-10-02,977.0,4.0,2.0,7.0,0.0,0.0,1.0,0.0
MIA,34.0,2011-10-02,698.0,4.0,3.0,-10.0,0.0,0.0,1.0,0.0
SD,20.0,2011-10-02,272.0,4.0,5.0,7.0,0.0,0.0,1.0,0.0
OAK,10.0,2011-10-02,3330.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0
OAK,40.0,2011-10-02,2772.0,4.0,2.0,-4.0,0.0,0.0,0.0,0.0
OAK,45.0,2011-10-02,2713.0,4.0,7.0,-4.0,0.0,0.0,0.0,1.0
NE,60.0,2011-10-02,2623.0,4.0,14.0,4.0,0.0,0.0,0.0,1.0
NE,26.0,2011-10-02,1811.0,4.0,10.0,4.0,0.0,0.0,1.0,0.0
OAK,8.0,2011-10-02,1105.0,4.0,3.0,-14.0,0.0,0.0,1.0,0.0
NE,58.0,2011-10-02,513.0,4.0,17.0,18.0,0.0,0.0,0.0,1.0
OAK,73.0,2011-10-02,409.0,4.0,3.0,-18.0,0.0,0.0,0.0,1.0
NE,63.0,2011-10-02,259.0,4.0,10.0,18.0,0.0,0.0,0.0,1.0
OAK,73.0,2011-10-02,231.0,4.0,3.0,-18.0,0.0,1.0,0.0,0.0
NE,1.0,2011-10-02,83.0,4.0,1.0,18.0,0.0,1.0,0.0,0.0
DEN,79.0,2011-10-02,3547.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
GB,12.0,2011-10-02,3415.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0
DEN,9.0,2011-10-02,3026.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
GB,78.0,2011-10-02,2311.0,4.0,13.0,10.0,0.0,0.0,0.0,1.0
DEN,77.0,2011-10-02,900.0,4.0,14.0,-24.0,0.0,0.0,0.0,1.0
DEN,7.0,2011-10-02,187.0,4.0,7.0,-31.0,1.0,0.0,0.0,0.0
BAL,62.0,2011-10-02,3438.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
BAL,19.0,2011-10-02,3091.0,4.0,7.0,-1.0,0.0,0.0,1.0,0.0
NYJ,78.0,2011-10-02,2996.0,4.0,8.0,-2.0,0.0,0.0,0.0,1.0
BAL,19.0,2011-10-02,2603.0,4.0,6.0,9.0,0.0,0.0,1.0,0.0
NYJ,80.0,2011-10-02,2510.0,4.0,10.0,-12.0,0.0,0.0,0.0,1.0
BAL,53.0,2011-10-02,2478.0,4.0,10.0,12.0,0.0,0.0,0.0,1.0
NYJ,82.0,2011-10-02,2248.0,4.0,12.0,-18.0,0.0,0.0,0.0,1.0
BAL,86.0,2011-10-02,2093.0,4.0,16.0,12.0,0.0,0.0,0.0,1.0
NYJ,22.0,2011-10-02,1938.0,4.0,15.0,-12.0,0.0,0.0,1.0,0.0
BAL,59.0,2011-10-02,1915.0,4.0,9.0,9.0,0.0,0.0,0.0,1.0
NYJ,57.0,2011-10-02,1581.0,4.0,1.0,-9.0,0.0,0.0,0.0,1.0
NYJ,47.0,2011-10-02,1303.0,4.0,8.0,-15.0,0.0,0.0,0.0,1.0
BAL,37.0,2011-10-02,863.0,4.0,10.0,15.0,0.0,0.0,0.0,1.0
NYJ,77.0,2011-10-02,803.0,4.0,7.0,-15.0,0.0,0.0,0.0,1.0
NYJ,44.0,2011-10-02,556.0,4.0,10.0,-15.0,0.0,0.0,0.0,1.0
BAL,56.0,2011-10-02,303.0,4.0,2.0,15.0,0.0,0.0,0.0,1.0
NYJ,75.0,2011-10-02,282.0,4.0,6.0,-15.0,0.0,0.0,0.0,1.0
BAL,57.0,2011-10-02,139.0,4.0,6.0,15.0,0.0,0.0,0.0,1.0
NYJ,80.0,2011-10-02,116.0,4.0,10.0,-15.0,0.0,1.0,0.0,0.0
IND,27.0,2011-10-03,3331.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0
TB,76.0,2011-10-03,3248.0,4.0,6.0,-3.0,0.0,0.0,0.0,1.0
TB,28.0,2011-10-03,3052.0,4.0,6.0,-3.0,0.0,0.0,1.0,0.0
IND,43.0,2011-10-03,2925.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0
TB,58.0,2011-10-03,2658.0,4.0,3.0,-3.0,0.0,0.0,0.0,1.0
IND,82.0,2011-10-03,2593.0,4.0,8.0,3.0,0.0,0.0,0.0,1.0
TB,38.0,2011-10-03,2423.0,4.0,4.0,-3.0,0.0,0.0,0.0,1.0
IND,80.0,2011-10-03,1920.0,4.0,7.0,3.0,0.0,0.0,0.0,1.0
TB,19.0,2011-10-03,1804.0,4.0,9.0,-3.0,0.0,0.0,0.0,0.0
TB,28.0,2011-10-03,1488.0,4.0,7.0,-3.0,0.0,0.0,1.0,0.0
IND,53.0,2011-10-03,1407.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
IND,58.0,2011-10-03,1400.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
TB,76.0,2011-10-03,1350.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
TB,24.0,2011-10-03,1005.0,4.0,1.0,-7.0,1.0,0.0,0.0,0.0
IND,25.0,2011-10-03,702.0,4.0,16.0,0.0,0.0,0.0,1.0,0.0
TB,72.0,2011-10-03,543.0,4.0,15.0,0.0,0.0,0.0,0.0,1.0
IND,77.0,2011-10-03,415.0,4.0,11.0,0.0,0.0,0.0,0.0,1.0
IND,75.0,2011-10-03,180.0,4.0,5.0,-7.0,0.0,0.0,0.0,1.0
TB,43.0,2011-10-03,74.0,4.0,1.0,7.0,1.0,0.0,0.0,0.0
TEN,11.0,2011-10-09,3201.0,4.0,11.0,0.0,0.0,0.0,1.0,0.0
TEN,72.0,2011-10-09,2753.0,4.0,12.0,-4.0,0.0,0.0,0.0,1.0
PIT,50.0,2011-10-09,2560.0,4.0,5.0,4.0,1.0,0.0,0.0,0.0
TEN,50.0,2011-10-09,2369.0,4.0,3.0,-11.0,0.0,0.0,0.0,1.0
TEN,66.0,2011-10-09,2014.0,4.0,17.0,-18.0,0.0,0.0,0.0,1.0
PIT,57.0,2011-10-09,1663.0,4.0,8.0,18.0,0.0,0.0,0.0,1.0
TEN,72.0,2011-10-09,1532.0,4.0,1.0,-18.0,0.0,0.0,0.0,1.0
PIT,1.0,2011-10-09,648.0,4.0,1.0,18.0,0.0,0.0,1.0,0.0
TEN,40.0,2011-10-09,450.0,4.0,5.0,-21.0,0.0,1.0,0.0,0.0
PIT,58.0,2011-10-09,399.0,4.0,8.0,21.0,0.0,0.0,0.0,0.0
PIT,63.0,2011-10-09,399.0,4.0,13.0,21.0,0.0,0.0,0.0,1.0
TEN,29.0,2011-10-09,349.0,4.0,2.0,-21.0,1.0,0.0,0.0,0.0
TEN,25.0,2011-10-09,237.0,4.0,9.0,-21.0,0.0,0.0,0.0,0.0
OAK,74.0,2011-10-09,3511.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
OAK,84.0,2011-10-09,3134.0,4.0,8.0,-7.0,0.0,0.0,0.0,1.0
OAK,36.0,2011-10-09,2911.0,4.0,11.0,-7.0,0.0,0.0,1.0,0.0
HOU,78.0,2011-10-09,2820.0,4.0,8.0,4.0,0.0,0.0,0.0,1.0
HOU,45.0,2011-10-09,2539.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0
OAK,82.0,2011-10-09,2448.0,4.0,12.0,-11.0,0.0,0.0,0.0,1.0
HOU,37.0,2011-10-09,2290.0,4.0,6.0,11.0,0.0,0.0,0.0,1.0
OAK,83.0,2011-10-09,2134.0,4.0,7.0,-11.0,0.0,0.0,0.0,1.0
HOU,57.0,2011-10-09,1941.0,4.0,2.0,11.0,0.0,0.0,0.0,0.0
HOU,67.0,2011-10-09,1928.0,4.0,12.0,11.0,0.0,0.0,0.0,1.0
HOU,72.0,2011-10-09,1825.0,4.0,15.0,5.0,0.0,0.0,0.0,1.0
HOU,69.0,2011-10-09,1702.0,4.0,10.0,5.0,0.0,0.0,0.0,1.0
OAK,54.0,2011-10-09,1634.0,4.0,4.0,-5.0,0.0,0.0,0.0,1.0
HOU,23.0,2011-10-09,1551.0,4.0,10.0,5.0,0.0,0.0,1.0,0.0
OAK,32.0,2011-10-09,1212.0,4.0,7.0,-5.0,0.0,0.0,1.0,0.0
HOU,36.0,2011-10-09,1019.0,4.0,8.0,2.0,0.0,0.0,1.0,0.0
HOU,80.0,2011-10-09,816.0,4.0,10.0,-2.0,0.0,0.0,0.0,1.0
OAK,63.0,2011-10-09,698.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0
OAK,24.0,2011-10-09,600.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0
HOU,80.0,2011-10-09,582.0,4.0,10.0,-5.0,0.0,0.0,0.0,1.0
