posteam,yardline_100,game_date,game_seconds_remaining,down,ydstogo,score_differential,fourth_down_converted,fourth_down_failed,field_goal_attempt,punt_attempt
PIT,38.0,2016-09-25,1555.0,4.0,10.0,-17.0,0.0,0.0,0.0,0.0
PIT,33.0,2016-09-25,1546.0,4.0,5.0,-17.0,0.0,1.0,0.0,0.0
PIT,65.0,2016-09-25,947.0,4.0,10.0,-31.0,0.0,0.0,0.0,1.0
PHI,72.0,2016-09-25,701.0,4.0,13.0,31.0,0.0,0.0,0.0,1.0
PIT,32.0,2016-09-25,586.0,4.0,14.0,-31.0,0.0,1.0,0.0,0.0
PHI,55.0,2016-09-25,442.0,4.0,4.0,31.0,0.0,0.0,0.0,0.0
PHI,65.0,2016-09-25,428.0,4.0,14.0,31.0,0.0,0.0,0.0,1.0
PHI,63.0,2016-09-25,36.0,4.0,3.0,31.0,0.0,0.0,0.0,1.0
DAL,24.0,2016-09-25,3334.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
CHI,74.0,2016-09-25,3121.0,4.0,9.0,-7.0,0.0,0.0,0.0,1.0
DAL,31.0,2016-09-25,2819.0,4.0,12.0,7.0,0.0,0.0,1.0,0.0
CHI,68.0,2016-09-25,2729.0,4.0,3.0,-10.0,0.0,0.0,0.0,1.0
CHI,11.0,2016-09-25,2324.0,4.0,5.0,-17.0,0.0,0.0,0.0,0.0
CHI,16.0,2016-09-25,2272.0,4.0,10.0,-17.0,0.0,0.0,1.0,0.0
CHI,71.0,2016-09-25,1695.0,4.0,5.0,-21.0,0.0,0.0,0.0,1.0
CHI,2.0,2016-09-25,1334.0,4.0,2.0,-21.0,1.0,0.0,0.0,0.0
DAL,66.0,2016-09-25,1220.0,4.0,1.0,14.0,0.0,0.0,0.0,1.0
DAL,29.0,2016-09-25,1114.0,4.0,3.0,14.0,0.0,0.0,1.0,0.0
CHI,40.0,2016-09-25,944.0,4.0,8.0,-14.0,0.0,0.0,0.0,1.0
DAL,53.0,2016-09-25,248.0,4.0,1.0,14.0,0.0,0.0,0.0,1.0
DAL,55.0,2016-09-25,109.0,4.0,9.0,14.0,0.0,0.0,0.0,1.0
ATL,54.0,2016-09-26,3088.0,4.0,8.0,-7.0,0.0,0.0,0.0,1.0
NO,75.0,2016-09-26,3008.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
ATL,33.0,2016-09-26,2761.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
NO,61.0,2016-09-26,2586.0,4.0,7.0,-7.0,0.0,0.0,0.0,0.0
NO,46.0,2016-09-26,1920.0,4.0,6.0,-7.0,0.0,0.0,0.0,1.0
NO,39.0,2016-09-26,1803.0,4.0,6.0,-14.0,0.0,0.0,1.0,0.0
ATL,40.0,2016-09-26,1671.0,4.0,1.0,11.0,1.0,0.0,0.0,0.0
ATL,3.0,2016-09-26,1083.0,4.0,3.0,10.0,0.0,0.0,1.0,0.0
ATL,61.0,2016-09-26,429.0,4.0,16.0,12.0,0.0,0.0,0.0,1.0
NO,30.0,2016-09-26,256.0,4.0,1.0,-12.0,1.0,0.0,0.0,0.0
NO,39.0,2016-09-26,179.0,4.0,21.0,-12.0,0.0,1.0,0.0,0.0
CIN,24.0,2016-09-29,3296.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0
CIN,69.0,2016-09-29,3165.0,4.0,4.0,-4.0,0.0,0.0,0.0,1.0
MIA,76.0,2016-09-29,3112.0,4.0,8.0,4.0,0.0,0.0,0.0,1.0
MIA,55.0,2016-09-29,2770.0,4.0,1.0,-3.0,0.0,0.0,0.0,1.0
CIN,82.0,2016-09-29,2664.0,4.0,12.0,3.0,0.0,0.0,0.0,1.0
MIA,51.0,2016-09-29,2565.0,4.0,4.0,-3.0,0.0,0.0,0.0,1.0
CIN,31.0,2016-09-29,2261.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0
CIN,4.0,2016-09-29,2056.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0
CIN,25.0,2016-09-29,1871.0,4.0,8.0,6.0,0.0,0.0,1.0,0.0
MIA,68.0,2016-09-29,1829.0,4.0,3.0,-9.0,0.0,0.0,0.0,1.0
MIA,45.0,2016-09-29,1533.0,4.0,14.0,-9.0,0.0,0.0,0.0,1.0
CIN,4.0,2016-09-29,1273.0,4.0,4.0,9.0,0.0,0.0,1.0,0.0
MIA,75.0,2016-09-29,1149.0,4.0,10.0,-12.0,0.0,0.0,0.0,1.0
CIN,82.0,2016-09-29,1047.0,4.0,18.0,12.0,0.0,0.0,0.0,0.0
CIN,29.0,2016-09-29,815.0,4.0,19.0,12.0,0.0,0.0,1.0,0.0
MIA,79.0,2016-09-29,739.0,4.0,5.0,-15.0,0.0,0.0,0.0,1.0
CIN,49.0,2016-09-29,516.0,4.0,9.0,15.0,0.0,0.0,0.0,1.0
CIN,70.0,2016-09-29,233.0,4.0,11.0,15.0,0.0,0.0,0.0,1.0
MIA,70.0,2016-09-29,120.0,4.0,5.0,-15.0,0.0,1.0,0.0,0.0
IND,67.0,2016-10-02,3521.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
JAX,64.0,2016-10-02,3430.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
JAX,70.0,2016-10-02,3418.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
IND,35.0,2016-10-02,2814.0,4.0,20.0,-7.0,0.0,0.0,1.0,0.0
JAX,71.0,2016-10-02,2714.0,4.0,7.0,4.0,0.0,0.0,0.0,1.0
IND,31.0,2016-10-02,2337.0,4.0,6.0,-4.0,0.0,0.0,1.0,0.0
IND,46.0,2016-10-02,1873.0,4.0,9.0,-8.0,0.0,0.0,0.0,1.0
JAX,28.0,2016-10-02,1615.0,4.0,5.0,11.0,0.0,0.0,1.0,0.0
IND,75.0,2016-10-02,1491.0,4.0,14.0,-14.0,0.0,0.0,0.0,1.0
JAX,39.0,2016-10-02,1179.0,4.0,3.0,14.0,1.0,0.0,0.0,0.0
JAX,31.0,2016-10-02,1075.0,4.0,6.0,14.0,0.0,0.0,1.0,0.0
JAX,66.0,2016-10-02,770.0,4.0,7.0,10.0,0.0,0.0,0.0,1.0
JAX,78.0,2016-10-02,161.0,4.0,6.0,3.0,0.0,0.0,0.0,1.0
IND,49.0,2016-10-02,102.0,4.0,1.0,-3.0,0.0,1.0,0.0,0.0
JAX,51.0,2016-10-02,87.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0
JAX,56.0,2016-10-02,38.0,4.0,15.0,3.0,0.0,0.0,0.0,1.0
IND,83.0,2016-10-02,2.0,4.0,11.0,-3.0,0.0,1.0,0.0,0.0
TEN,71.0,2016-10-02,3211.0,4.0,1.0,-7.0,0.0,0.0,0.0,1.0
TEN,30.0,2016-10-02,2860.0,4.0,5.0,-14.0,0.0,0.0,1.0,0.0
HOU,40.0,2016-10-02,2627.0,4.0,23.0,11.0,0.0,0.0,0.0,0.0
HOU,35.0,2016-10-02,2627.0,4.0,18.0,11.0,0.0,0.0,1.0,0.0
HOU,30.0,2016-10-02,2309.0,4.0,6.0,7.0,0.0,0.0,1.0,0.0
HOU,56.0,2016-10-02,1885.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
TEN,85.0,2016-10-02,1858.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
HOU,35.0,2016-10-02,1815.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
HOU,40.0,2016-10-02,1815.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
TEN,8.0,2016-10-02,1327.0,4.0,8.0,-3.0,0.0,0.0,1.0,0.0
TEN,78.0,2016-10-02,972.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
TEN,68.0,2016-10-02,859.0,4.0,1.0,-6.0,0.0,0.0,0.0,1.0
HOU,71.0,2016-10-02,766.0,4.0,4.0,6.0,0.0,0.0,0.0,1.0
TEN,49.0,2016-10-02,612.0,4.0,18.0,-6.0,0.0,0.0,0.0,1.0
HOU,42.0,2016-10-02,278.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0
TEN,28.0,2016-10-02,112.0,4.0,6.0,-6.0,0.0,1.0,0.0,0.0
HOU,66.0,2016-10-02,14.0,4.0,4.0,6.0,0.0,0.0,0.0,1.0
CLE,55.0,2016-10-02,2991.0,4.0,4.0,-7.0,0.0,0.0,0.0,1.0
WAS,31.0,2016-10-02,1955.0,4.0,24.0,0.0,0.0,0.0,1.0,0.0
CLE,33.0,2016-10-02,1805.0,4.0,8.0,-3.0,0.0,0.0,1.0,0.0
CLE,22.0,2016-10-02,1481.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
CLE,27.0,2016-10-02,1470.0,4.0,11.0,0.0,0.0,0.0,1.0,0.0
WAS,64.0,2016-10-02,1259.0,4.0,11.0,-3.0,0.0,0.0,0.0,1.0
WAS,50.0,2016-10-02,445.0,4.0,28.0,4.0,0.0,0.0,0.0,1.0
CLE,42.0,2016-10-02,128.0,4.0,6.0,-11.0,0.0,1.0,0.0,0.0
WAS,56.0,2016-10-02,108.0,4.0,8.0,11.0,0.0,0.0,0.0,1.0
NYJ,16.0,2016-10-02,3091.0,4.0,11.0,0.0,0.0,0.0,1.0,0.0
SEA,41.0,2016-10-02,2891.0,4.0,4.0,-3.0,0.0,0.0,0.0,1.0
NYJ,41.0,2016-10-02,2713.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0
NYJ,52.0,2016-10-02,2269.0,4.0,18.0,-4.0,0.0,0.0,0.0,1.0
SEA,64.0,2016-10-02,1559.0,4.0,13.0,4.0,0.0,0.0,0.0,1.0
NYJ,85.0,2016-10-02,1372.0,4.0,14.0,-4.0,0.0,0.0,0.0,1.0
SEA,14.0,2016-10-02,1156.0,4.0,10.0,4.0,0.0,0.0,1.0,0.0
NYJ,57.0,2016-10-02,1057.0,4.0,8.0,-7.0,0.0,0.0,0.0,1.0
SEA,84.0,2016-10-02,964.0,4.0,3.0,7.0,0.0,0.0,0.0,1.0
NYJ,70.0,2016-10-02,682.0,4.0,5.0,-14.0,0.0,0.0,0.0,1.0
SEA,43.0,2016-10-02,356.0,4.0,5.0,14.0,0.0,0.0,0.0,1.0
SEA,35.0,2016-10-02,248.0,4.0,25.0,14.0,0.0,0.0,1.0,0.0
NYJ,52.0,2016-10-02,165.0,4.0,1.0,-17.0,1.0,0.0,0.0,0.0
SEA,47.0,2016-10-02,111.0,4.0,4.0,10.0,0.0,0.0,0.0,1.0
NE,82.0,2016-10-02,3468.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
NE,79.0,2016-10-02,2934.0,4.0,3.0,-7.0,0.0,0.0,0.0,1.0
BUF,16.0,2016-10-02,2693.0,4.0,8.0,7.0,0.0,0.0,1.0,0.0
NE,66.0,2016-10-02,2554.0,4.0,11.0,-10.0,0.0,0.0,0.0,1.0
BUF,24.0,2016-10-02,2271.0,4.0,7.0,10.0,0.0,0.0,1.0,0.0
BUF,58.0,2016-10-02,1873.0,4.0,1.0,13.0,0.0,0.0,0.0,1.0
NE,91.0,2016-10-02,1808.0,4.0,21.0,-13.0,0.0,0.0,0.0,1.0
BUF,73.0,2016-10-02,1758.0,4.0,8.0,13.0,0.0,0.0,0.0,1.0
NE,38.0,2016-10-02,1623.0,4.0,2.0,-13.0,1.0,0.0,0.0,0.0
NE,30.0,2016-10-02,1532.0,4.0,10.0,-13.0,0.0,0.0,1.0,0.0
BUF,29.0,2016-10-02,1340.0,4.0,12.0,13.0,0.0,0.0,1.0,0.0
NE,56.0,2016-10-02,1206.0,4.0,19.0,-13.0,0.0,0.0,0.0,0.0
NE,61.0,2016-10-02,1206.0,4.0,24.0,-13.0,0.0,0.0,0.0,1.0
BUF,26.0,2016-10-02,933.0,4.0,10.0,13.0,0.0,0.0,1.0,0.0
NE,71.0,2016-10-02,789.0,4.0,19.0,-16.0,0.0,0.0,0.0,1.0
BUF,59.0,2016-10-02,433.0,4.0,7.0,16.0,0.0,0.0,0.0,1.0
NE,27.0,2016-10-02,205.0,4.0,1.0,-16.0,1.0,0.0,0.0,0.0
NE,21.0,2016-10-02,171.0,4.0,6.0,-16.0,0.0,1.0,0.0,0.0
BUF,62.0,2016-10-02,66.0,4.0,4.0,16.0,0.0,0.0,0.0,1.0
CAR,74.0,2016-10-02,3401.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
CAR,52.0,2016-10-02,2942.0,4.0,3.0,-7.0,0.0,0.0,0.0,1.0
CAR,43.0,2016-10-02,2545.0,4.0,6.0,-14.0,0.0,0.0,0.0,1.0
ATL,10.0,2016-10-02,2161.0,4.0,5.0,8.0,0.0,0.0,1.0,0.0
CAR,36.0,2016-10-02,1992.0,4.0,3.0,-11.0,0.0,0.0,1.0,0.0
ATL,74.0,2016-10-02,1913.0,4.0,9.0,8.0,0.0,0.0,0.0,1.0
CAR,56.0,2016-10-02,1819.0,4.0,2.0,-8.0,0.0,0.0,0.0,1.0
CAR,72.0,2016-10-02,1407.0,4.0,7.0,-15.0,0.0,0.0,0.0,1.0
CAR,71.0,2016-10-02,1126.0,4.0,6.0,-22.0,0.0,0.0,0.0,1.0
ATL,35.0,2016-10-02,804.0,4.0,11.0,22.0,0.0,0.0,1.0,0.0
ATL,49.0,2016-10-02,569.0,4.0,9.0,17.0,0.0,0.0,0.0,1.0
CAR,16.0,2016-10-02,120.0,4.0,2.0,-16.0,1.0,0.0,0.0,0.0
ATL,75.0,2016-10-02,97.0,4.0,10.0,9.0,0.0,0.0,0.0,1.0
OAK,65.0,2016-10-02,3504.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
BAL,67.0,2016-10-02,3337.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0
OAK,63.0,2016-10-02,3245.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
BAL,79.0,2016-10-02,3118.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
OAK,54.0,2016-10-02,2867.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
BAL,94.0,2016-10-02,2809.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0
BAL,5.0,2016-10-02,2575.0,4.0,4.0,-7.0,0.0,0.0,1.0,0.0
OAK,73.0,2016-10-02,2472.0,4.0,18.0,4.0,0.0,0.0,0.0,1.0
BAL,48.0,2016-10-02,2297.0,4.0,14.0,-4.0,0.0,0.0,0.0,1.0
BAL,81.0,2016-10-02,1991.0,4.0,7.0,-11.0,0.0,0.0,0.0,1.0
OAK,54.0,2016-10-02,1903.0,4.0,7.0,11.0,0.0,0.0,0.0,1.0
BAL,25.0,2016-10-02,1808.0,4.0,10.0,-11.0,0.0,0.0,1.0,0.0
BAL,50.0,2016-10-02,1547.0,4.0,10.0,-8.0,0.0,0.0,0.0,1.0
OAK,77.0,2016-10-02,1493.0,4.0,10.0,8.0,0.0,0.0,0.0,1.0
BAL,1.0,2016-10-02,1066.0,4.0,1.0,-8.0,1.0,0.0,0.0,0.0
OAK,75.0,2016-10-02,982.0,4.0,10.0,2.0,0.0,0.0,0.0,1.0
OAK,20.0,2016-10-02,762.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
BAL,62.0,2016-10-02,494.0,4.0,15.0,-9.0,0.0,0.0,0.0,1.0
OAK,76.0,2016-10-02,410.0,4.0,14.0,9.0,0.0,0.0,0.0,1.0
BAL,50.0,2016-10-02,48.0,4.0,10.0,-1.0,0.0,1.0,0.0,0.0
CHI,51.0,2016-10-02,3490.0,4.0,11.0,0.0,0.0,0.0,0.0,1.0
DET,73.0,2016-10-02,3410.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
DET,92.0,2016-10-02,3070.0,4.0,18.0,-7.0,0.0,0.0,0.0,1.0
CHI,46.0,2016-10-02,2917.0,4.0,12.0,7.0,0.0,0.0,0.0,1.0
DET,68.0,2016-10-02,2750.0,4.0,8.0,-7.0,0.0,0.0,0.0,1.0
CHI,70.0,2016-10-02,2521.0,4.0,1.0,7.0,0.0,0.0,0.0,1.0
DET,62.0,2016-10-02,2466.0,4.0,6.0,-7.0,0.0,0.0,0.0,1.0
CHI,36.0,2016-10-02,2195.0,4.0,1.0,7.0,0.0,1.0,0.0,0.0
DET,31.0,2016-10-02,1944.0,4.0,2.0,-7.0,0.0,0.0,1.0,0.0
CHI,32.0,2016-10-02,1844.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0
DET,3.0,2016-10-02,1341.0,4.0,3.0,-4.0,0.0,0.0,1.0,0.0
DET,54.0,2016-10-02,967.0,4.0,6.0,-8.0,0.0,0.0,0.0,1.0
CHI,7.0,2016-10-02,613.0,4.0,3.0,8.0,0.0,0.0,1.0,0.0
CHI,63.0,2016-10-02,132.0,4.0,4.0,11.0,0.0,0.0,0.0,1.0
DEN,54.0,2016-10-02,2999.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
TB,70.0,2016-10-02,2788.0,4.0,19.0,0.0,0.0,0.0,0.0,1.0
DEN,74.0,2016-10-02,2650.0,4.0,19.0,0.0,0.0,0.0,0.0,1.0
TB,52.0,2016-10-02,2305.0,4.0,7.0,-7.0,0.0,0.0,0.0,1.0
DEN,78.0,2016-10-02,2167.0,4.0,5.0,7.0,0.0,0.0,0.0,1.0
DEN,63.0,2016-10-02,1914.0,4.0,7.0,7.0,0.0,0.0,0.0,1.0
TB,73.0,2016-10-02,1891.0,4.0,4.0,-7.0,0.0,0.0,0.0,1.0
DEN,20.0,2016-10-02,1809.0,4.0,1.0,7.0,0.0,0.0,1.0,0.0
DEN,6.0,2016-10-02,1327.0,4.0,6.0,10.0,0.0,0.0,1.0,0.0
TB,82.0,2016-10-02,1240.0,4.0,17.0,-13.0,0.0,0.0,0.0,1.0
DEN,47.0,2016-10-02,1034.0,4.0,4.0,13.0,0.0,0.0,0.0,1.0
TB,90.0,2016-10-02,916.0,4.0,7.0,-13.0,0.0,0.0,0.0,1.0
DEN,59.0,2016-10-02,897.0,4.0,11.0,13.0,0.0,0.0,0.0,1.0
TB,59.0,2016-10-02,823.0,4.0,9.0,-13.0,0.0,0.0,0.0,1.0
TB,46.0,2016-10-02,450.0,4.0,6.0,-20.0,0.0,0.0,0.0,1.0
DEN,67.0,2016-10-02,268.0,4.0,4.0,20.0,0.0,0.0,0.0,1.0
TB,70.0,2016-10-02,103.0,4.0,43.0,-20.0,0.0,1.0,0.0,0.0
ARI,74.0,2016-10-02,3512.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0
LA,55.0,2016-10-02,3392.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
ARI,41.0,2016-10-02,3036.0,4.0,19.0,0.0,0.0,0.0,0.0,1.0
ARI,7.0,2016-10-02,2543.0,4.0,4.0,-7.0,0.0,0.0,1.0,0.0
LA,11.0,2016-10-02,2326.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0
ARI,43.0,2016-10-02,2160.0,4.0,8.0,-7.0,0.0,0.0,0.0,1.0
LA,91.0,2016-10-02,2063.0,4.0,4.0,7.0,0.0,0.0,0.0,1.0
LA,73.0,2016-10-02,1916.0,4.0,3.0,7.0,0.0,0.0,0.0,1.0
LA,64.0,2016-10-02,1217.0,4.0,37.0,0.0,0.0,0.0,0.0,1.0
ARI,3.0,2016-10-02,904.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
LA,39.0,2016-10-02,749.0,4.0,5.0,-3.0,0.0,1.0,0.0,0.0
LA,44.0,2016-10-02,514.0,4.0,8.0,-3.0,0.0,0.0,0.0,0.0
LA,49.0,2016-10-02,514.0,4.0,13.0,-3.0,0.0,0.0,0.0,1.0
ARI,70.0,2016-10-02,326.0,4.0,15.0,3.0,0.0,0.0,0.0,1.0
LA,57.0,2016-10-02,74.0,4.0,12.0,4.0,0.0,0.0,0.0,1.0
SD,63.0,2016-10-02,3224.0,4.0,2.0,-7.0,0.0,0.0,0.0,1.0
NO,72.0,2016-10-02,2996.0,4.0,18.0,7.0,0.0,0.0,0.0,1.0
SD,12.0,2016-10-02,2093.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0
NO,98.0,2016-10-02,1956.0,4.0,19.0,-3.0,0.0,0.0,0.0,1.0
SD,89.0,2016-10-02,1710.0,4.0,14.0,10.0,0.0,0.0,0.0,0.0
SD,94.0,2016-10-02,1708.0,4.0,19.0,10.0,0.0,0.0,0.0,1.0
SD,70.0,2016-10-02,1404.0,4.0,5.0,3.0,0.0,0.0,0.0,1.0
NO,66.0,2016-10-02,1349.0,4.0,6.0,-3.0,0.0,0.0,0.0,1.0
SD,68.0,2016-10-02,1192.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0
NO,70.0,2016-10-02,1128.0,4.0,8.0,-3.0,0.0,0.0,0.0,1.0
SD,29.0,2016-10-02,523.0,4.0,29.0,10.0,0.0,0.0,1.0,0.0
NO,56.0,2016-10-02,419.0,4.0,6.0,-13.0,0.0,0.0,0.0,1.0
NO,5.0,2016-10-02,295.0,4.0,2.0,-13.0,1.0,0.0,0.0,0.0
SD,87.0,2016-10-02,78.0,4.0,22.0,-1.0,0.0,1.0,0.0,0.0
DAL,29.0,2016-10-02,3325.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0
DAL,63.0,2016-10-02,2952.0,4.0,12.0,-7.0,0.0,0.0,0.0,1.0
DAL,57.0,2016-10-02,2447.0,4.0,3.0,-14.0,0.0,0.0,0.0,1.0
SF,83.0,2016-10-02,2226.0,4.0,10.0,14.0,0.0,0.0,0.0,1.0
SF,68.0,2016-10-02,1915.0,4.0,3.0,7.0,0.0,0.0,0.0,1.0
SF,18.0,2016-10-02,1643.0,4.0,14.0,0.0,0.0,0.0,1.0,0.0
DAL,50.0,2016-10-02,1435.0,4.0,1.0,-3.0,0.0,0.0,0.0,1.0
SF,73.0,2016-10-02,1329.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0
SF,55.0,2016-10-02,816.0,4.0,2.0,-4.0,0.0,0.0,0.0,1.0
DAL,76.0,2016-10-02,665.0,4.0,8.0,4.0,0.0,0.0,0.0,1.0
DAL,4.0,2016-10-02,255.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0
SF,35.0,2016-10-02,116.0,4.0,6.0,-7.0,0.0,1.0,0.0,0.0
KC,46.0,2016-10-02,3460.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
PIT,50.0,2016-10-02,3246.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0
KC,78.0,2016-10-02,2839.0,4.0,4.0,-15.0,0.0,0.0,0.0,0.0
KC,83.0,2016-10-02,2834.0,4.0,9.0,-15.0,0.0,0.0,0.0,1.0
KC,70.0,2016-10-02,2732.0,4.0,8.0,-22.0,0.0,0.0,0.0,1.0
PIT,74.0,2016-10-02,2480.0,4.0,15.0,22.0,0.0,0.0,0.0,1.0
KC,44.0,2016-10-02,2078.0,4.0,11.0,-22.0,0.0,0.0,0.0,1.0
KC,55.0,2016-10-02,1449.0,4.0,7.0,-36.0,0.0,0.0,0.0,1.0
PIT,61.0,2016-10-02,1225.0,4.0,5.0,36.0,0.0,0.0,0.0,1.0
KC,65.0,2016-10-02,1117.0,4.0,6.0,-36.0,1.0,0.0,0.0,0.0
KC,3.0,2016-10-02,928.0,4.0,3.0,-36.0,0.0,1.0,0.0,0.0
PIT,91.0,2016-10-02,816.0,4.0,4.0,36.0,0.0,0.0,0.0,1.0
KC,70.0,2016-10-02,363.0,4.0,10.0,-36.0,0.0,0.0,0.0,1.0
PIT,76.0,2016-10-02,233.0,4.0,12.0,36.0,0.0,0.0,0.0,1.0
KC,3.0,2016-10-02,8.0,4.0,3.0,-36.0,1.0,0.0,0.0,0.0
NYG,38.0,2016-10-03,3352.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
MIN,92.0,2016-10-03,3260.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
NYG,48.0,2016-10-03,2958.0,4.0,5.0,-7.0,0.0,0.0,0.0,1.0
MIN,53.0,2016-10-03,2876.0,4.0,8.0,7.0,0.0,0.0,0.0,1.0
NYG,81.0,2016-10-03,2762.0,4.0,11.0,-7.0,0.0,0.0,0.0,1.0
MIN,63.0,2016-10-03,2696.0,4.0,6.0,7.0,0.0,0.0,0.0,1.0
NYG,72.0,2016-10-03,2590.0,4.0,8.0,-7.0,0.0,0.0,0.0,1.0
NYG,60.0,2016-10-03,2108.0,4.0,1.0,-14.0,0.0,0.0,0.0,1.0
MIN,80.0,2016-10-03,1973.0,4.0,2.0,14.0,0.0,0.0,0.0,1.0
NYG,42.0,2016-10-03,1854.0,4.0,4.0,-14.0,0.0,0.0,0.0,0.0
MIN,28.0,2016-10-03,1562.0,4.0,4.0,11.0,0.0,0.0,1.0,0.0
MIN,26.0,2016-10-03,1363.0,4.0,8.0,11.0,0.0,0.0,1.0,0.0
NYG,68.0,2016-10-03,1319.0,4.0,3.0,-14.0,0.0,0.0,0.0,1.0
MIN,38.0,2016-10-03,932.0,4.0,9.0,14.0,0.0,0.0,0.0,1.0
NYG,36.0,2016-10-03,374.0,4.0,5.0,-14.0,0.0,1.0,0.0,0.0
MIN,42.0,2016-10-03,215.0,4.0,4.0,14.0,0.0,0.0,0.0,1.0
NYG,55.0,2016-10-03,116.0,4.0,4.0,-14.0,0.0,1.0,0.0,0.0
ARI,39.0,2016-10-06,3503.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0
SF,81.0,2016-10-06,3454.0,4.0,11.0,0.0,0.0,0.0,0.0,1.0
ARI,50.0,2016-10-06,3320.0,4.0,11.0,0.0,0.0,0.0,0.0,1.0
SF,59.0,2016-10-06,3146.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
ARI,61.0,2016-10-06,2887.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
SF,81.0,2016-10-06,2749.0,4.0,21.0,0.0,0.0,0.0,0.0,1.0
ARI,70.0,2016-10-06,2632.0,4.0,15.0,0.0,0.0,0.0,0.0,1.0
SF,71.0,2016-10-06,2521.0,4.0,15.0,0.0,0.0,0.0,0.0,1.0
ARI,56.0,2016-10-06,2352.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
ARI,72.0,2016-10-06,1995.0,4.0,6.0,-7.0,0.0,0.0,0.0,1.0
SF,81.0,2016-10-06,1877.0,4.0,16.0,0.0,0.0,0.0,0.0,1.0
ARI,57.0,2016-10-06,1846.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
ARI,8.0,2016-10-06,1673.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
SF,71.0,2016-10-06,1566.0,4.0,6.0,-7.0,0.0,0.0,0.0,1.0
ARI,69.0,2016-10-06,941.0,4.0,4.0,7.0,0.0,0.0,0.0,1.0
ARI,18.0,2016-10-06,824.0,4.0,4.0,7.0,0.0,0.0,1.0,0.0
SF,72.0,2016-10-06,724.0,4.0,7.0,-10.0,0.0,0.0,0.0,1.0
SF,69.0,2016-10-06,247.0,4.0,4.0,-17.0,1.0,0.0,0.0,0.0
SF,8.0,2016-10-06,120.0,4.0,6.0,-17.0,0.0,0.0,0.0,0.0
ARI,45.0,2016-10-06,96.0,4.0,12.0,10.0,0.0,0.0,0.0,1.0
CLE,68.0,2016-10-09,3532.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
CLE,67.0,2016-10-09,2360.0,4.0,14.0,-16.0,0.0,0.0,0.0,1.0
NE,1.0,2016-10-09,2167.0,4.0,1.0,16.0,0.0,1.0,0.0,0.0
CLE,73.0,2016-10-09,2035.0,4.0,6.0,-16.0,0.0,0.0,0.0,1.0
NE,58.0,2016-10-09,1990.0,4.0,5.0,16.0,0.0,0.0,0.0,1.0
CLE,75.0,2016-10-09,1925.0,4.0,5.0,-16.0,0.0,0.0,0.0,1.0
NE,32.0,2016-10-09,1817.0,4.0,3.0,16.0,0.0,0.0,1.0,0.0
